Position FEN;Position description;Algorithm;Strategy;Depth;Duration [ms]
Q7/p1pk3p/2p2qp1/3p1b2/8/1PN1P3/P1PP2PP/R4KNR b - - 4 15;Mid game - discovery - mate in 2 - short;MiniMaxSequentialWithCache;Mate aware piece square evaluation;3;PT0.17074395S
Q7/p1pk3p/2p2qp1/3p1b2/8/1PN1P3/P1PP2PP/R4KNR b - - 4 15;Mid game - discovery - mate in 2 - short;MiniMaxSequentialWithCache;Mate aware piece square evaluation;4;PT3.8744623S
Q7/p1pk3p/2p2qp1/3p1b2/8/1PN1P3/P1PP2PP/R4KNR b - - 4 15;Mid game - discovery - mate in 2 - short;MiniMaxSequentialWithCache;Mate aware piece square evaluation;5;PT1M4.9438259S
Q7/p1pk3p/2p2qp1/3p1b2/8/1PN1P3/P1PP2PP/R4KNR b - - 4 15;Mid game - discovery - mate in 2 - short;MiniMaxSequentialWithCache;Mate aware piece square material evaluation;1;PT0.00034675S
Q7/p1pk3p/2p2qp1/3p1b2/8/1PN1P3/P1PP2PP/R4KNR b - - 4 15;Mid game - discovery - mate in 2 - short;MiniMaxSequentialWithCache;Mate aware piece square material evaluation;2;PT0.01024895S
Q7/p1pk3p/2p2qp1/3p1b2/8/1PN1P3/P1PP2PP/R4KNR b - - 4 15;Mid game - discovery - mate in 2 - short;MiniMaxSequentialWithCache;Mate aware piece square material evaluation;3;PT0.22819345S
Q7/p1pk3p/2p2qp1/3p1b2/8/1PN1P3/P1PP2PP/R4KNR b - - 4 15;Mid game - discovery - mate in 2 - short;MiniMaxSequentialWithCache;Mate aware piece square material evaluation;4;PT5.2512581S
Q7/p1pk3p/2p2qp1/3p1b2/8/1PN1P3/P1PP2PP/R4KNR b - - 4 15;Mid game - discovery - mate in 2 - short;MiniMaxSequentialWithCache;Mate aware piece square material evaluation;5;PT1M21.48332395S
Q7/p1pk3p/2p2qp1/3p1b2/8/1PN1P3/P1PP2PP/R4KNR b - - 4 15;Mid game - discovery - mate in 2 - short;MiniMaxParallel;Mate aware material evaluation;1;PT0.00201065S
Q7/p1pk3p/2p2qp1/3p1b2/8/1PN1P3/P1PP2PP/R4KNR b - - 4 15;Mid game - discovery - mate in 2 - short;MiniMaxParallel;Mate aware material evaluation;2;PT0.0044178S
Q7/p1pk3p/2p2qp1/3p1b2/8/1PN1P3/P1PP2PP/R4KNR b - - 4 15;Mid game - discovery - mate in 2 - short;MiniMaxParallel;Mate aware material evaluation;3;PT0.0291091S
Q7/p1pk3p/2p2qp1/3p1b2/8/1PN1P3/P1PP2PP/R4KNR b - - 4 15;Mid game - discovery - mate in 2 - short;MiniMaxParallel;Mate aware material evaluation;4;PT0.83448825S
Q7/p1pk3p/2p2qp1/3p1b2/8/1PN1P3/P1PP2PP/R4KNR b - - 4 15;Mid game - discovery - mate in 2 - short;MiniMaxParallel;Mate aware material evaluation;5;PT21.20147645S
Q7/p1pk3p/2p2qp1/3p1b2/8/1PN1P3/P1PP2PP/R4KNR b - - 4 15;Mid game - discovery - mate in 2 - short;MiniMaxParallel;Mate aware piece square evaluation;1;PT0.00022405S
Q7/p1pk3p/2p2qp1/3p1b2/8/1PN1P3/P1PP2PP/R4KNR b - - 4 15;Mid game - discovery - mate in 2 - short;MiniMaxParallel;Mate aware piece square evaluation;2;PT0.00126815S
Q7/p1pk3p/2p2qp1/3p1b2/8/1PN1P3/P1PP2PP/R4KNR b - - 4 15;Mid game - discovery - mate in 2 - short;MiniMaxParallel;Mate aware piece square evaluation;3;PT0.02419355S
Q7/p1pk3p/2p2qp1/3p1b2/8/1PN1P3/P1PP2PP/R4KNR b - - 4 15;Mid game - discovery - mate in 2 - short;MiniMaxParallel;Mate aware piece square evaluation;4;PT0.74649325S
Q7/p1pk3p/2p2qp1/3p1b2/8/1PN1P3/P1PP2PP/R4KNR b - - 4 15;Mid game - discovery - mate in 2 - short;MiniMaxParallel;Mate aware piece square evaluation;5;PT19.01293795S
Q7/p1pk3p/2p2qp1/3p1b2/8/1PN1P3/P1PP2PP/R4KNR b - - 4 15;Mid game - discovery - mate in 2 - short;MiniMaxParallel;Mate aware piece square material evaluation;1;PT0.0003761S
Q7/p1pk3p/2p2qp1/3p1b2/8/1PN1P3/P1PP2PP/R4KNR b - - 4 15;Mid game - discovery - mate in 2 - short;MiniMaxParallel;Mate aware piece square material evaluation;2;PT0.002903S
Q7/p1pk3p/2p2qp1/3p1b2/8/1PN1P3/P1PP2PP/R4KNR b - - 4 15;Mid game - discovery - mate in 2 - short;MiniMaxParallel;Mate aware piece square material evaluation;3;PT0.0380117S
Q7/p1pk3p/2p2qp1/3p1b2/8/1PN1P3/P1PP2PP/R4KNR b - - 4 15;Mid game - discovery - mate in 2 - short;MiniMaxParallel;Mate aware piece square material evaluation;4;PT1.13646945S
Q7/p1pk3p/2p2qp1/3p1b2/8/1PN1P3/P1PP2PP/R4KNR b - - 4 15;Mid game - discovery - mate in 2 - short;MiniMaxParallel;Mate aware piece square material evaluation;5;PT29.007635S
Q7/p1pk3p/2p2qp1/3p1b2/8/1PN1P3/P1PP2PP/R4KNR b - - 4 15;Mid game - discovery - mate in 2 - short;MiniMaxParallelWithCache;Mate aware material evaluation;1;PT0.0003486S
Q7/p1pk3p/2p2qp1/3p1b2/8/1PN1P3/P1PP2PP/R4KNR b - - 4 15;Mid game - discovery - mate in 2 - short;MiniMaxParallelWithCache;Mate aware material evaluation;2;PT0.00164275S
Q7/p1pk3p/2p2qp1/3p1b2/8/1PN1P3/P1PP2PP/R4KNR b - - 4 15;Mid game - discovery - mate in 2 - short;MiniMaxParallelWithCache;Mate aware material evaluation;3;PT0.0248974S
Q7/p1pk3p/2p2qp1/3p1b2/8/1PN1P3/P1PP2PP/R4KNR b - - 4 15;Mid game - discovery - mate in 2 - short;MiniMaxParallelWithCache;Mate aware material evaluation;4;PT0.60807385S
Q7/p1pk3p/2p2qp1/3p1b2/8/1PN1P3/P1PP2PP/R4KNR b - - 4 15;Mid game - discovery - mate in 2 - short;MiniMaxParallelWithCache;Mate aware material evaluation;5;PT10.1698398S
Q7/p1pk3p/2p2qp1/3p1b2/8/1PN1P3/P1PP2PP/R4KNR b - - 4 15;Mid game - discovery - mate in 2 - short;MiniMaxParallelWithCache;Mate aware piece square evaluation;1;PT0.0002371S
Q7/p1pk3p/2p2qp1/3p1b2/8/1PN1P3/P1PP2PP/R4KNR b - - 4 15;Mid game - discovery - mate in 2 - short;MiniMaxParallelWithCache;Mate aware piece square evaluation;2;PT0.00125155S
Q7/p1pk3p/2p2qp1/3p1b2/8/1PN1P3/P1PP2PP/R4KNR b - - 4 15;Mid game - discovery - mate in 2 - short;MiniMaxParallelWithCache;Mate aware piece square evaluation;3;PT0.0233189S
Q7/p1pk3p/2p2qp1/3p1b2/8/1PN1P3/P1PP2PP/R4KNR b - - 4 15;Mid game - discovery - mate in 2 - short;MiniMaxParallelWithCache;Mate aware piece square evaluation;4;PT0.58360925S
Q7/p1pk3p/2p2qp1/3p1b2/8/1PN1P3/P1PP2PP/R4KNR b - - 4 15;Mid game - discovery - mate in 2 - short;MiniMaxParallelWithCache;Mate aware piece square evaluation;5;PT9.7075652S
Q7/p1pk3p/2p2qp1/3p1b2/8/1PN1P3/P1PP2PP/R4KNR b - - 4 15;Mid game - discovery - mate in 2 - short;MiniMaxParallelWithCache;Mate aware piece square material evaluation;1;PT0.00038755S
Q7/p1pk3p/2p2qp1/3p1b2/8/1PN1P3/P1PP2PP/R4KNR b - - 4 15;Mid game - discovery - mate in 2 - short;MiniMaxParallelWithCache;Mate aware piece square material evaluation;2;PT0.00199895S
Q7/p1pk3p/2p2qp1/3p1b2/8/1PN1P3/P1PP2PP/R4KNR b - - 4 15;Mid game - discovery - mate in 2 - short;MiniMaxParallelWithCache;Mate aware piece square material evaluation;3;PT0.033627S
Q7/p1pk3p/2p2qp1/3p1b2/8/1PN1P3/P1PP2PP/R4KNR b - - 4 15;Mid game - discovery - mate in 2 - short;MiniMaxParallelWithCache;Mate aware piece square material evaluation;4;PT0.7760436S
Q7/p1pk3p/2p2qp1/3p1b2/8/1PN1P3/P1PP2PP/R4KNR b - - 4 15;Mid game - discovery - mate in 2 - short;MiniMaxParallelWithCache;Mate aware piece square material evaluation;5;PT12.8266067S
Q7/p1pk3p/2p2qp1/3p1b2/8/1PN1P3/P1PP2PP/R4KNR b - - 4 15;Mid game - discovery - mate in 2 - short;MiniMaxAlphaBetaSequential;Mate aware material evaluation;1;PT0.00023225S
Q7/p1pk3p/2p2qp1/3p1b2/8/1PN1P3/P1PP2PP/R4KNR b - - 4 15;Mid game - discovery - mate in 2 - short;MiniMaxAlphaBetaSequential;Mate aware material evaluation;2;PT0.0004239S
Q7/p1pk3p/2p2qp1/3p1b2/8/1PN1P3/P1PP2PP/R4KNR b - - 4 15;Mid game - discovery - mate in 2 - short;MiniMaxAlphaBetaSequential;Mate aware material evaluation;3;PT0.0069618S
Q7/p1pk3p/2p2qp1/3p1b2/8/1PN1P3/P1PP2PP/R4KNR b - - 4 15;Mid game - discovery - mate in 2 - short;MiniMaxAlphaBetaSequential;Mate aware material evaluation;4;PT0.0185508S
Q7/p1pk3p/2p2qp1/3p1b2/8/1PN1P3/P1PP2PP/R4KNR b - - 4 15;Mid game - discovery - mate in 2 - short;MiniMaxAlphaBetaSequential;Mate aware material evaluation;5;PT0.3272833S
Q7/p1pk3p/2p2qp1/3p1b2/8/1PN1P3/P1PP2PP/R4KNR b - - 4 15;Mid game - discovery - mate in 2 - short;MiniMaxAlphaBetaSequential;Mate aware material evaluation;6;PT0.8917399S
Q7/p1pk3p/2p2qp1/3p1b2/8/1PN1P3/P1PP2PP/R4KNR b - - 4 15;Mid game - discovery - mate in 2 - short;MiniMaxAlphaBetaSequential;Mate aware material evaluation;7;PT12.9851246S
Q7/p1pk3p/2p2qp1/3p1b2/8/1PN1P3/P1PP2PP/R4KNR b - - 4 15;Mid game - discovery - mate in 2 - short;MiniMaxAlphaBetaSequential;Mate aware piece square evaluation;1;PT0.00026445S
Q7/p1pk3p/2p2qp1/3p1b2/8/1PN1P3/P1PP2PP/R4KNR b - - 4 15;Mid game - discovery - mate in 2 - short;MiniMaxAlphaBetaSequential;Mate aware piece square evaluation;2;PT0.00064905S
Q7/p1pk3p/2p2qp1/3p1b2/8/1PN1P3/P1PP2PP/R4KNR b - - 4 15;Mid game - discovery - mate in 2 - short;MiniMaxAlphaBetaSequential;Mate aware piece square evaluation;3;PT0.01063645S
Q7/p1pk3p/2p2qp1/3p1b2/8/1PN1P3/P1PP2PP/R4KNR b - - 4 15;Mid game - discovery - mate in 2 - short;MiniMaxAlphaBetaSequential;Mate aware piece square evaluation;4;PT0.0243631S
Q7/p1pk3p/2p2qp1/3p1b2/8/1PN1P3/P1PP2PP/R4KNR b - - 4 15;Mid game - discovery - mate in 2 - short;MiniMaxAlphaBetaSequential;Mate aware piece square evaluation;5;PT0.19645255S
Q7/p1pk3p/2p2qp1/3p1b2/8/1PN1P3/P1PP2PP/R4KNR b - - 4 15;Mid game - discovery - mate in 2 - short;MiniMaxAlphaBetaSequential;Mate aware piece square evaluation;6;PT0.54114855S
Q7/p1pk3p/2p2qp1/3p1b2/8/1PN1P3/P1PP2PP/R4KNR b - - 4 15;Mid game - discovery - mate in 2 - short;MiniMaxAlphaBetaSequential;Mate aware piece square evaluation;7;PT4.09053825S
Q7/p1pk3p/2p2qp1/3p1b2/8/1PN1P3/P1PP2PP/R4KNR b - - 4 15;Mid game - discovery - mate in 2 - short;MiniMaxAlphaBetaSequential;Mate aware piece square material evaluation;1;PT0.0003181S
Q7/p1pk3p/2p2qp1/3p1b2/8/1PN1P3/P1PP2PP/R4KNR b - - 4 15;Mid game - discovery - mate in 2 - short;MiniMaxAlphaBetaSequential;Mate aware piece square material evaluation;2;PT0.00051635S
Q7/p1pk3p/2p2qp1/3p1b2/8/1PN1P3/P1PP2PP/R4KNR b - - 4 15;Mid game - discovery - mate in 2 - short;MiniMaxAlphaBetaSequential;Mate aware piece square material evaluation;3;PT0.00935365S
Q7/p1pk3p/2p2qp1/3p1b2/8/1PN1P3/P1PP2PP/R4KNR b - - 4 15;Mid game - discovery - mate in 2 - short;MiniMaxAlphaBetaSequential;Mate aware piece square material evaluation;4;PT0.0263948S
Q7/p1pk3p/2p2qp1/3p1b2/8/1PN1P3/P1PP2PP/R4KNR b - - 4 15;Mid game - discovery - mate in 2 - short;MiniMaxAlphaBetaSequential;Mate aware piece square material evaluation;5;PT0.50206695S
Q7/p1pk3p/2p2qp1/3p1b2/8/1PN1P3/P1PP2PP/R4KNR b - - 4 15;Mid game - discovery - mate in 2 - short;MiniMaxAlphaBetaSequential;Mate aware piece square material evaluation;6;PT1.34538355S
Q7/p1pk3p/2p2qp1/3p1b2/8/1PN1P3/P1PP2PP/R4KNR b - - 4 15;Mid game - discovery - mate in 2 - short;MiniMaxAlphaBetaSequential;Mate aware piece square material evaluation;7;PT20.1894023S
Q7/p1pk3p/2p2qp1/3p1b2/8/1PN1P3/P1PP2PP/R4KNR b - - 4 15;Mid game - discovery - mate in 2 - short;MiniMaxAlphaBetaSequentialWithCache;Mate aware material evaluation;1;PT0.00030695S
Q7/p1pk3p/2p2qp1/3p1b2/8/1PN1P3/P1PP2PP/R4KNR b - - 4 15;Mid game - discovery - mate in 2 - short;MiniMaxAlphaBetaSequentialWithCache;Mate aware material evaluation;2;PT0.00063885S
Q7/p1pk3p/2p2qp1/3p1b2/8/1PN1P3/P1PP2PP/R4KNR b - - 4 15;Mid game - discovery - mate in 2 - short;MiniMaxAlphaBetaSequentialWithCache;Mate aware material evaluation;3;PT0.00752935S
Q7/p1pk3p/2p2qp1/3p1b2/8/1PN1P3/P1PP2PP/R4KNR b - - 4 15;Mid game - discovery - mate in 2 - short;MiniMaxAlphaBetaSequentialWithCache;Mate aware material evaluation;4;PT0.01860735S
Q7/p1pk3p/2p2qp1/3p1b2/8/1PN1P3/P1PP2PP/R4KNR b - - 4 15;Mid game - discovery - mate in 2 - short;MiniMaxAlphaBetaSequentialWithCache;Mate aware material evaluation;5;PT0.27405765S
Q7/p1pk3p/2p2qp1/3p1b2/8/1PN1P3/P1PP2PP/R4KNR b - - 4 15;Mid game - discovery - mate in 2 - short;MiniMaxAlphaBetaSequentialWithCache;Mate aware material evaluation;6;PT0.6604024S
Q7/p1pk3p/2p2qp1/3p1b2/8/1PN1P3/P1PP2PP/R4KNR b - - 4 15;Mid game - discovery - mate in 2 - short;MiniMaxAlphaBetaSequentialWithCache;Mate aware material evaluation;7;PT8.14266875S
Q7/p1pk3p/2p2qp1/3p1b2/8/1PN1P3/P1PP2PP/R4KNR b - - 4 15;Mid game - discovery - mate in 2 - short;MiniMaxAlphaBetaSequentialWithCache;Mate aware piece square evaluation;1;PT0.00023065S
Q7/p1pk3p/2p2qp1/3p1b2/8/1PN1P3/P1PP2PP/R4KNR b - - 4 15;Mid game - discovery - mate in 2 - short;MiniMaxAlphaBetaSequentialWithCache;Mate aware piece square evaluation;2;PT0.0006959S
Q7/p1pk3p/2p2qp1/3p1b2/8/1PN1P3/P1PP2PP/R4KNR b - - 4 15;Mid game - discovery - mate in 2 - short;MiniMaxAlphaBetaSequentialWithCache;Mate aware piece square evaluation;3;PT0.01064275S
Q7/p1pk3p/2p2qp1/3p1b2/8/1PN1P3/P1PP2PP/R4KNR b - - 4 15;Mid game - discovery - mate in 2 - short;MiniMaxAlphaBetaSequentialWithCache;Mate aware piece square evaluation;4;PT0.0237945S
Q7/p1pk3p/2p2qp1/3p1b2/8/1PN1P3/P1PP2PP/R4KNR b - - 4 15;Mid game - discovery - mate in 2 - short;MiniMaxAlphaBetaSequentialWithCache;Mate aware piece square evaluation;5;PT0.15009255S
Q7/p1pk3p/2p2qp1/3p1b2/8/1PN1P3/P1PP2PP/R4KNR b - - 4 15;Mid game - discovery - mate in 2 - short;MiniMaxAlphaBetaSequentialWithCache;Mate aware piece square evaluation;6;PT0.417601S
Q7/p1pk3p/2p2qp1/3p1b2/8/1PN1P3/P1PP2PP/R4KNR b - - 4 15;Mid game - discovery - mate in 2 - short;MiniMaxAlphaBetaSequentialWithCache;Mate aware piece square evaluation;7;PT2.3245854S
Q7/p1pk3p/2p2qp1/3p1b2/8/1PN1P3/P1PP2PP/R4KNR b - - 4 15;Mid game - discovery - mate in 2 - short;MiniMaxAlphaBetaSequentialWithCache;Mate aware piece square material evaluation;1;PT0.00036275S
Q7/p1pk3p/2p2qp1/3p1b2/8/1PN1P3/P1PP2PP/R4KNR b - - 4 15;Mid game - discovery - mate in 2 - short;MiniMaxAlphaBetaSequentialWithCache;Mate aware piece square material evaluation;2;PT0.00059065S
Q7/p1pk3p/2p2qp1/3p1b2/8/1PN1P3/P1PP2PP/R4KNR b - - 4 15;Mid game - discovery - mate in 2 - short;MiniMaxAlphaBetaSequentialWithCache;Mate aware piece square material evaluation;3;PT0.00872175S
Q7/p1pk3p/2p2qp1/3p1b2/8/1PN1P3/P1PP2PP/R4KNR b - - 4 15;Mid game - discovery - mate in 2 - short;MiniMaxAlphaBetaSequentialWithCache;Mate aware piece square material evaluation;4;PT0.025061S
Q7/p1pk3p/2p2qp1/3p1b2/8/1PN1P3/P1PP2PP/R4KNR b - - 4 15;Mid game - discovery - mate in 2 - short;MiniMaxAlphaBetaSequentialWithCache;Mate aware piece square material evaluation;5;PT0.4047538S
Q7/p1pk3p/2p2qp1/3p1b2/8/1PN1P3/P1PP2PP/R4KNR b - - 4 15;Mid game - discovery - mate in 2 - short;MiniMaxAlphaBetaSequentialWithCache;Mate aware piece square material evaluation;6;PT1.02635075S
Q7/p1pk3p/2p2qp1/3p1b2/8/1PN1P3/P1PP2PP/R4KNR b - - 4 15;Mid game - discovery - mate in 2 - short;MiniMaxAlphaBetaSequentialWithCache;Mate aware piece square material evaluation;7;PT12.19259555S

rnbqkbnr/ppp2ppp/8/3pp3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 0 4;Simple tactical position;MiniMaxSequential;Mate aware material evaluation;1;PT0.00024135S
rnbqkbnr/ppp2ppp/8/3pp3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 0 4;Simple tactical position;MiniMaxSequential;Mate aware material evaluation;2;PT0.00910635S
rnbqkbnr/ppp2ppp/8/3pp3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 0 4;Simple tactical position;MiniMaxSequential;Mate aware material evaluation;3;PT0.2667102S
rnbqkbnr/ppp2ppp/8/3pp3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 0 4;Simple tactical position;MiniMaxSequential;Mate aware material evaluation;4;PT9.94284825S
rnbqkbnr/ppp2ppp/8/3pp3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 0 4;Simple tactical position;MiniMaxSequential;Mate aware material evaluation;5;PT5M6.49625805S
rnbqkbnr/ppp2ppp/8/3pp3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 0 4;Simple tactical position;MiniMaxSequential;Mate aware piece square evaluation;1;PT0.0002231S
rnbqkbnr/ppp2ppp/8/3pp3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 0 4;Simple tactical position;MiniMaxSequential;Mate aware piece square evaluation;2;PT0.00843395S
rnbqkbnr/ppp2ppp/8/3pp3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 0 4;Simple tactical position;MiniMaxSequential;Mate aware piece square evaluation;3;PT0.25317715S
rnbqkbnr/ppp2ppp/8/3pp3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 0 4;Simple tactical position;MiniMaxSequential;Mate aware piece square evaluation;4;PT9.41072245S
rnbqkbnr/ppp2ppp/8/3pp3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 0 4;Simple tactical position;MiniMaxSequential;Mate aware piece square evaluation;5;PT4M49.9434741S
rnbqkbnr/ppp2ppp/8/3pp3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 0 4;Simple tactical position;MiniMaxSequential;Mate aware piece square material evaluation;1;PT0.00032075S
rnbqkbnr/ppp2ppp/8/3pp3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 0 4;Simple tactical position;MiniMaxSequential;Mate aware piece square material evaluation;2;PT0.01198485S
rnbqkbnr/ppp2ppp/8/3pp3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 0 4;Simple tactical position;MiniMaxSequential;Mate aware piece square material evaluation;3;PT0.36027075S
rnbqkbnr/ppp2ppp/8/3pp3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 0 4;Simple tactical position;MiniMaxSequential;Mate aware piece square material evaluation;4;PT13.37421555S
rnbqkbnr/ppp2ppp/8/3pp3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 0 4;Simple tactical position;MiniMaxSequential;Mate aware piece square material evaluation;5;PT6M51.0136799S
rnbqkbnr/ppp2ppp/8/3pp3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 0 4;Simple tactical position;MiniMaxSequentialWithCache;Mate aware material evaluation;1;PT0.00231965S
rnbqkbnr/ppp2ppp/8/3pp3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 0 4;Simple tactical position;MiniMaxSequentialWithCache;Mate aware material evaluation;2;PT0.01033425S
rnbqkbnr/ppp2ppp/8/3pp3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 0 4;Simple tactical position;MiniMaxSequentialWithCache;Mate aware material evaluation;3;PT0.2820686S
rnbqkbnr/ppp2ppp/8/3pp3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 0 4;Simple tactical position;MiniMaxSequentialWithCache;Mate aware material evaluation;4;PT8.29604085S
rnbqkbnr/ppp2ppp/8/3pp3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 0 4;Simple tactical position;MiniMaxSequentialWithCache;Mate aware material evaluation;5;PT2M51.8237225S
rnbqkbnr/ppp2ppp/8/3pp3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 0 4;Simple tactical position;MiniMaxSequentialWithCache;Mate aware piece square evaluation;1;PT0.00024775S
rnbqkbnr/ppp2ppp/8/3pp3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 0 4;Simple tactical position;MiniMaxSequentialWithCache;Mate aware piece square evaluation;2;PT0.00899845S
rnbqkbnr/ppp2ppp/8/3pp3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 0 4;Simple tactical position;MiniMaxSequentialWithCache;Mate aware piece square evaluation;3;PT0.26882745S
rnbqkbnr/ppp2ppp/8/3pp3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 0 4;Simple tactical position;MiniMaxSequentialWithCache;Mate aware piece square evaluation;4;PT7.87548315S
rnbqkbnr/ppp2ppp/8/3pp3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 0 4;Simple tactical position;MiniMaxSequentialWithCache;Mate aware piece square evaluation;5;PT2M44.8331492S
rnbqkbnr/ppp2ppp/8/3pp3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 0 4;Simple tactical position;MiniMaxSequentialWithCache;Mate aware piece square material evaluation;1;PT0.00042485S
rnbqkbnr/ppp2ppp/8/3pp3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 0 4;Simple tactical position;MiniMaxSequentialWithCache;Mate aware piece square material evaluation;2;PT0.01276905S
rnbqkbnr/ppp2ppp/8/3pp3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 0 4;Simple tactical position;MiniMaxSequentialWithCache;Mate aware piece square material evaluation;3;PT0.3603477S
rnbqkbnr/ppp2ppp/8/3pp3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 0 4;Simple tactical position;MiniMaxSequentialWithCache;Mate aware piece square material evaluation;4;PT10.34424495S
rnbqkbnr/ppp2ppp/8/3pp3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 0 4;Simple tactical position;MiniMaxSequentialWithCache;Mate aware piece square material evaluation;5;PT3M28.99439945S
rnbqkbnr/ppp2ppp/8/3pp3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 0 4;Simple tactical position;MiniMaxParallel;Mate aware material evaluation;1;PT0.0005314S
rnbqkbnr/ppp2ppp/8/3pp3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 0 4;Simple tactical position;MiniMaxParallel;Mate aware material evaluation;2;PT0.00325955S
rnbqkbnr/ppp2ppp/8/3pp3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 0 4;Simple tactical position;MiniMaxParallel;Mate aware material evaluation;3;PT0.0406989S
rnbqkbnr/ppp2ppp/8/3pp3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 0 4;Simple tactical position;MiniMaxParallel;Mate aware material evaluation;4;PT1.4334983S
rnbqkbnr/ppp2ppp/8/3pp3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 0 4;Simple tactical position;MiniMaxParallel;Mate aware material evaluation;5;PT43.95392095S
rnbqkbnr/ppp2ppp/8/3pp3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 0 4;Simple tactical position;MiniMaxParallel;Mate aware piece square evaluation;1;PT0.00022895S
rnbqkbnr/ppp2ppp/8/3pp3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 0 4;Simple tactical position;MiniMaxParallel;Mate aware piece square evaluation;2;PT0.00144185S
rnbqkbnr/ppp2ppp/8/3pp3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 0 4;Simple tactical position;MiniMaxParallel;Mate aware piece square evaluation;3;PT0.03500775S
rnbqkbnr/ppp2ppp/8/3pp3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 0 4;Simple tactical position;MiniMaxParallel;Mate aware piece square evaluation;4;PT1.2717514S
rnbqkbnr/ppp2ppp/8/3pp3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 0 4;Simple tactical position;MiniMaxParallel;Mate aware piece square evaluation;5;PT39.006103S
rnbqkbnr/ppp2ppp/8/3pp3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 0 4;Simple tactical position;MiniMaxParallel;Mate aware piece square material evaluation;1;PT0.0003259S
rnbqkbnr/ppp2ppp/8/3pp3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 0 4;Simple tactical position;MiniMaxParallel;Mate aware piece square material evaluation;2;PT0.00213745S
rnbqkbnr/ppp2ppp/8/3pp3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 0 4;Simple tactical position;MiniMaxParallel;Mate aware piece square material evaluation;3;PT0.05347415S
rnbqkbnr/ppp2ppp/8/3pp3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 0 4;Simple tactical position;MiniMaxParallel;Mate aware piece square material evaluation;4;PT1.94313885S
rnbqkbnr/ppp2ppp/8/3pp3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 0 4;Simple tactical position;MiniMaxParallel;Mate aware piece square material evaluation;5;PT59.69564035S
rnbqkbnr/ppp2ppp/8/3pp3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 0 4;Simple tactical position;MiniMaxParallelWithCache;Mate aware material evaluation;1;PT0.00030745S
rnbqkbnr/ppp2ppp/8/3pp3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 0 4;Simple tactical position;MiniMaxParallelWithCache;Mate aware material evaluation;2;PT0.0018227S
rnbqkbnr/ppp2ppp/8/3pp3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 0 4;Simple tactical position;MiniMaxParallelWithCache;Mate aware material evaluation;3;PT0.039805S
